,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
278,He is busy today,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.6777768731117249,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817
279,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005555576644837856,0.005555576644837856,0.8388882875442505,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856
280,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.9256404638290405,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634
281,Can I talk with you in private once questions are over?,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.7583324313163757,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072
282,Why does it have to be in private? We don't have a ton of time. ,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.7583320140838623,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691
283,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.9355549216270447,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325
284,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.5616843700408936,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.3665204346179962,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243
285,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.24106787145137787,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.6922648549079895,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326
286,I don't have any questions right now.,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.7583321928977966,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243
287,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.9256404638290405,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634
288,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.9516662955284119,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828
289,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.892592191696167,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846
290,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.09939498454332352,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.8339377641677856,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326,0.0023809734266251326
291,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.9355549216270447,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325
292,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.9033328890800476,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932
293,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005555576644837856,0.005555576644837856,0.8388882875442505,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856
294,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.9194439053535461,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505
