,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28
221,The plan was to use one large aid station with American medics running it. How is this way better?,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.919642448425293,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963,0.002976204501464963
222,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.8392850160598755,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777,0.005952407140284777
223,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.8928568959236145,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059
224,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.8392850160598755,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489
225,Can I talk with you in private once questions are over?,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.7589280009269714,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
227,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.9258238077163696,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678
228,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.8928561210632324,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159
229,"I'd really prefer just to wait until the brief, if that is ok.",0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.839285135269165,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904
230,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.9196417927742004,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903,0.002976228715851903
231,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.9464284181594849,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406
232,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
233,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.8928568959236145,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059
234,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.9196423888206482,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756,0.002976206596940756
235,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.49646925926208496,0.003968283999711275,0.003968283999711275,0.4003553092479706,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275,0.003968283999711275
236,"I'd really prefer just to wait until the brief, if that is ok.",0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.8392850756645203,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191
237,Can you explain to me why we are setting up two individual aid stations?,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.8622440099716187,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722
238,He is busy today,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.6785708665847778,0.011904781684279442
239,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.9123373627662659,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655
