,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
263,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.9269227981567383,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555
264,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.8642854690551758,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874
265,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.8944441676139832,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696
266,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.894443929195404,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453
267,Can I talk with you in private once questions are over?,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.7624985575675964,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500077486038208,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633,0.012500076554715633
268,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003846162697300315,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.9269229173660278
269,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003846162697300315,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.9269229173660278
270,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.8812493681907654,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231
271,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.894443929195404,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453
272,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.8812494874000549,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705
273,"I'd really prefer just to wait until the brief, if that is ok.",0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.8416658043861389,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415
274,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.006250063888728619,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.00625006016343832,0.8812488913536072,0.00625006016343832
275,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.9208330512046814,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323
276,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.8944438695907593,0.005555585492402315
277,I’d rather not say.,0.016666745766997337,0.6833318471908569,0.016666745766997337,0.016666747629642487,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337
278,He is busy today,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.6833325028419495,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502
279,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.841665506362915,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333401754498482,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609
280,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846188308671117,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.9269224405288696,0.003846187377348542,0.003846187377348542,0.003846187377348542
281,Can I talk with you in private once questions are over?,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.7624984979629517,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208
282,Why does it have to be in private? We don't have a ton of time. ,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.7624986171722412,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335
283,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.9366660714149475,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807
284,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.9269227981567383,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268,0.003846169915050268
285,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.00357144046574831,0.00357144046574831,0.00357144046574831,0.0035714406985789537,0.00357144046574831,0.9321426153182983,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831,0.00357144046574831
